type,url,sku
brand,https://www.beautyfeatures.ie/jennifer-lopez/,
brand,https://www.beautyfeatures.ie/michael-buble/,
brand,https://www.beautyfeatures.ie/beautiedit/,
brand,https://www.beautyfeatures.ie/dr-pawpaw/,
brand,https://www.beautyfeatures.ie/inglot/,
category,https://www.beautyfeatures.ie/skincare/,
category,https://www.beautyfeatures.ie/hair/,
category,https://www.beautyfeatures.ie/makeup/,
category,https://www.beautyfeatures.ie/fitflop/,
category,https://www.beautyfeatures.ie/bath-body/,
category,https://www.beautyfeatures.ie/dermalogica-1/,
category,https://www.beautyfeatures.ie/moisturisers/,
category,https://www.beautyfeatures.ie/cleansers/,
category,https://www.beautyfeatures.ie/toners-exfoliators/,
category,https://www.beautyfeatures.ie/serums-boosters/,
category,https://www.beautyfeatures.ie/anti-ageing-skincare/,
category,https://www.beautyfeatures.ie/acne-problem-skin/,
category,https://www.beautyfeatures.ie/tanning-suncare/,
category,https://www.beautyfeatures.ie/lip-care/,
category,https://www.beautyfeatures.ie/shampoo/,
category,https://www.beautyfeatures.ie/conditioner/,
category,https://www.beautyfeatures.ie/treatments/,
category,https://www.beautyfeatures.ie/hair-styling-products/,
category,https://www.beautyfeatures.ie/eye-makeup/,
category,https://www.beautyfeatures.ie/foundations-concealers/,
category,https://www.beautyfeatures.ie/blush-bronze-highlight/,
category,https://www.beautyfeatures.ie/makeup-accessories/,
category,https://www.beautyfeatures.ie/makeup-removers/,
category,https://www.beautyfeatures.ie/palettes/,
category,https://www.beautyfeatures.ie/bath-shower/,
category,https://www.beautyfeatures.ie/body-moisturisers/,
category,https://www.beautyfeatures.ie/hands-feet/,
category,https://www.beautyfeatures.ie/tan-suncare/,
category,https://www.beautyfeatures.ie/oils-cellulite/,
category,https://www.beautyfeatures.ie/womens-fitflop,
category,https://www.beautyfeatures.ie/fitflop-autumn-winter-boots/,
category,https://www.beautyfeatures.ie/masks-and-peels/,
category,https://www.beautyfeatures.ie/night-creams/,
category,https://www.beautyfeatures.ie/discount-outlet/,
category,https://www.beautyfeatures.ie/primer/,
category,https://www.beautyfeatures.ie/thinning-hair/,
category,https://www.beautyfeatures.ie/womens-diet-weight-loss/,
category,https://www.beautyfeatures.ie/top-brands/,
category,https://www.beautyfeatures.ie/moroccan-oil,
category,https://www.beautyfeatures.ie/decleor-skincare/,
category,https://www.beautyfeatures.ie/nioxin-thinning-hair/,
category,https://www.beautyfeatures.ie/kerastase-Ireland/,
category,https://www.beautyfeatures.ie/redken-ireland/,
category,https://www.beautyfeatures.ie/pureology-ireland/,
category,https://www.beautyfeatures.ie/the-ordinary/,
category,https://www.beautyfeatures.ie/masks/,
category,https://www.beautyfeatures.ie/hair-masks-for-dry-hair/,
category,https://www.beautyfeatures.ie/masks-for-coloured-hair/,
category,https://www.beautyfeatures.ie/shampoo-for-dry-hair/,
category,https://www.beautyfeatures.ie/conditioner-normal-TO-DRY-HAIR/,
category,https://www.beautyfeatures.ie/shampoo-for-fine-hair/,
category,https://www.beautyfeatures.ie/conditioner-fine-hair/,
category,https://www.beautyfeatures.ie/hair-oils-serums/,
category,https://www.beautyfeatures.ie/damaged-hair/,
category,https://www.beautyfeatures.ie/hair-masks-for-damaged-hair/,
category,https://www.beautyfeatures.ie/sulphate-free-haircare/,
category,https://www.beautyfeatures.ie/conditoner-for-colour-protection/,
category,https://www.beautyfeatures.ie/shampoo-for-colour-protection/,
category,https://www.beautyfeatures.ie/shampoo-damaged-hair/,
category,https://www.beautyfeatures.ie/hair-brushes-hairdryers/,
category,https://www.beautyfeatures.ie/conditioner-for-frizzy-hair/,
category,https://www.beautyfeatures.ie/supersizes-sets/,
category,https://www.beautyfeatures.ie/hair-colour-root-coverup/,
category,https://www.beautyfeatures.ie/shampoo-for-frizzy-hair/,
category,https://www.beautyfeatures.ie/masks-for-frizzy-hair/,
category,https://www.beautyfeatures.ie/dry-shampoo/,
category,https://www.beautyfeatures.ie/alfaparf-milano/,
category,https://www.beautyfeatures.ie/beauty-brands/,
category,https://www.beautyfeatures.ie/dermalogica-Ireland/,
category,https://www.beautyfeatures.ie/joico/,
category,https://www.beautyfeatures.ie/pregnancy-skincare/,
category,https://www.beautyfeatures.ie/fitflop-ireland/,
category,https://www.beautyfeatures.ie/skin-supplements/,
category,https://www.beautyfeatures.ie/clearance/,
category,https://www.beautyfeatures.ie/gift-sets/,
category,https://www.beautyfeatures.ie/travel-sizes/,
category,https://www.beautyfeatures.ie/stocking-fillers/,
category,https://www.beautyfeatures.ie/winter-fitflops/,
category,https://www.beautyfeatures.ie/skincare-gift-sets/,
category,https://www.beautyfeatures.ie/vegan/,
category,https://www.beautyfeatures.ie/powders-setting-sprays/,
category,https://www.beautyfeatures.ie/bestsellers-6/,
category,https://www.beautyfeatures.ie/bestsellers/,
category,https://www.beautyfeatures.ie/bestsellers-5/,
category,https://www.beautyfeatures.ie/bestsellers-7/,
category,https://www.beautyfeatures.ie/bestsellers-4/,
category,https://www.beautyfeatures.ie/bestsellers-8/,
category,https://www.beautyfeatures.ie/bestsellers-9/,
category,https://www.beautyfeatures.ie/bestsellers-10/,
category,https://www.beautyfeatures.ie/bestsellers-11/,
category,https://www.beautyfeatures.ie/bestsellers-12/,
category,https://www.beautyfeatures.ie/cleansers-1/,
category,https://www.beautyfeatures.ie/exfoliants/,
category,https://www.beautyfeatures.ie/masques/,
category,https://www.beautyfeatures.ie/moisturisers-1/,
category,https://www.beautyfeatures.ie/eye-and-lip-treatments/,
category,https://www.beautyfeatures.ie/toners/,
category,https://www.beautyfeatures.ie/serum-and-boosters/,
category,https://www.beautyfeatures.ie/skin-kits-and-sets/,
category,https://www.beautyfeatures.ie/body-therapy/,
category,https://www.beautyfeatures.ie/primers-tints/,
category,https://www.beautyfeatures.ie/travel-sizes-save-up-to-50/,
category,https://www.beautyfeatures.ie/color-wow/,
category,https://www.beautyfeatures.ie/mens-range/,
category,https://www.beautyfeatures.ie/semi-di-lino/,
category,https://www.beautyfeatures.ie/precious-nature/,
category,https://www.beautyfeatures.ie/style-stories/,
category,https://www.beautyfeatures.ie/blends-of-many/,
category,https://www.beautyfeatures.ie/moroccanoil_shampoo-conditioner/,
category,https://www.beautyfeatures.ie/moroccan_oil_styling/,
category,https://www.beautyfeatures.ie/moroccanoil_treatment-masks/,
category,https://www.beautyfeatures.ie/Moroccanoil_body/,
category,https://www.beautyfeatures.ie/joico-blonde-life/,
category,https://www.beautyfeatures.ie/joico-defy-damage/,
category,https://www.beautyfeatures.ie/joico-hydra-splash/,
category,https://www.beautyfeatures.ie/Joico-k-pak/,
category,https://www.beautyfeatures.ie/joico-moisture-recovery/,
category,https://www.beautyfeatures.ie/purple-shampoo/,
category,https://www.beautyfeatures.ie/shop/,
