type,url,sku
product,https://www.beautyskincare.ie/products/Dermalogica-Skin-Kit-UltraCalming.html,110722
product,https://www.beautyskincare.ie/products/Age-Smart-Antioxidant-Hydramist-150ml.html,102021
product,https://www.beautyskincare.ie/active-moist-100ml/,111598
product,https://www.beautyskincare.ie/products/Age-Smart-Age-Reversal-Eye-Complex-15ml.html,110104
product,https://www.beautyskincare.ie/ultracalming-serum-concentrate/,110551
product,https://www.beautyskincare.ie/dermalogica-oil-free-matte-spf30-50ml/,110633
product,https://www.beautyskincare.ie/dermalogica-solar-defense-booster-spf50/,110634
product,https://www.beautyskincare.ie/new-ultra-sensitive-tint-spf30/,110636
product,https://www.beautyskincare.ie/skin-perfect-primer-spf30/,110641
product,https://www.beautyskincare.ie/dermalogica-sheer-tint-spf20-40ml/,
product,https://www.beautyskincare.ie/dermalogica-multivitamin-power-serum-22ml/,110613
product,https://www.beautyskincare.ie/dermalogica-skin-hydrating-masque-75ml/,110105
product,https://www.beautyskincare.ie/dermalogica-overnight-repair-serum-15ml/,110207
product,https://www.beautyskincare.ie/clear-start-foaming-wash-177ml/,110910
product,https://www.beautyskincare.ie/clear-start-all-over-toner-120ml/,110920
product,https://www.beautyskincare.ie/clear-start-breakout-clearing-kit/,110990
product,https://www.beautyskincare.ie/dermalogica-protection-50-sport-spf50-156ml/,110905
product,https://www.beautyskincare.ie/dermalogica-c-12-pure-bright-serum-50ml/,111009
product,https://www.beautyskincare.ie/dermalogica-pure-light-spf50-50ml/,111013
product,https://www.beautyskincare.ie/dermalogica-pure-night-50ml/,111012
product,https://www.beautyskincare.ie/dermalogica-dark-spot-solutions-kit/,111015
product,https://www.beautyskincare.ie/dermalogica-overnight-retinol-repair-30ml/,100789
product,https://www.beautyskincare.ie/dermalogica-clear-start-hydrating-lotion-60ml/,100851
product,https://www.beautyskincare.ie/dermalogica-hydrablur-primer-22ml/,100923
product,https://www.beautyskincare.ie/dermalogica-charcoal-rescue-mask-75ml/,5002
product,https://www.beautyskincare.ie/dermalogica-phyto-replenish-oil-30ml/,5234
product,https://www.beautyskincare.ie/dermalogica-age-smart-daily-superfoliant-57g/,5354
product,https://www.beautyskincare.ie/dermalogica-stress-positive-eye-lift-25ml-75-uses/,5760
product,https://www.beautyskincare.ie/dermalogica-nightly-lip-treatment-10ml/,5891
product,https://www.beautyskincare.ie/dermalogica-special-cleansing-gel-50ml/,5887
product,https://www.beautyskincare.ie/dermalogica-precleanse-balm-90ml/,6082
product,https://www.beautyskincare.ie/dermalogica-precleanse-balm-15ml/,6183
product,https://www.beautyskincare.ie/dermalogica-hydration-offer/,101106x
product,https://www.beautyskincare.ie/dermalogica-ultracalming-calm-water-gel-50ml/,6244
product,https://www.beautyskincare.ie/dermalogica-ultracalming-barrier-defense-booster-30ml/,6245
product,https://www.beautyskincare.ie/dermalogica-sound-sleep-cocoon-50ml/,6341
product,https://www.beautyskincare.ie/dermalogica-biolumin-c-serum-30ml/,6508
product,https://www.beautyskincare.ie/dermalogica-dewy-skin-day-and-night-oil-duo/,GWP5
product,https://www.beautyskincare.ie/copy-of-dermalogica-power-cleanse-dewy-duo-value-70/,GWP6
product,https://www.beautyskincare.ie/dermalogica-breakout-clearing-booster-30ml/,6797
product,https://www.beautyskincare.ie/dermalogica-blackhead-clearing-fizz-mask-50ml/,6798
product,https://www.beautyskincare.ie/dermalogica-special-cleansing-gel-30ml-trial-size/,6814
product,https://www.beautyskincare.ie/dermalogica-daily-superfoliant-4g-trial-size/,6817
product,https://www.beautyskincare.ie/dermalogica-phyto-replenish-oil-5ml-trial-size/,6822
product,https://www.beautyskincare.ie/dermalogica-athleisure-essentials-skin-care-kit/,GWP7
product,https://www.beautyskincare.ie/dermalogica-clearly-matte-skin-kit/,6799
product,https://www.beautyskincare.ie/dermalogica-rapid-reveal-peel-30ml-10-x-3ml/,6826
product,https://www.beautyskincare.ie/dermalogica-daily-glow-duo/,6842
product,https://www.beautyskincare.ie/dermalogica-your-most-radiant-skin-set/,6844
