type,url
brand,https://www.pregnancyandbaby.ie/bebe-au-lait/
brand,https://www.pregnancyandbaby.ie/eco-egg/
brand,https://www.pregnancyandbaby.ie/my-expert-midwife/
brand,https://www.pregnancyandbaby.ie/ergobaby/
brand,https://www.pregnancyandbaby.ie/matchstick-monkey/
brand,https://www.pregnancyandbaby.ie/inhealth/
brand,https://www.pregnancyandbaby.ie/ferti-lily/
brand,https://www.pregnancyandbaby.ie/baby-brezza/
brand,https://www.pregnancyandbaby.ie/nua-fertility/
brand,https://www.pregnancyandbaby.ie/red-castle-cocoonababy/
brand,https://www.pregnancyandbaby.ie/first-aid-kit/
brand,https://www.pregnancyandbaby.ie/joie/
brand,https://www.pregnancyandbaby.ie/moby/
brand,https://www.pregnancyandbaby.ie/zazu/
brand,https://www.pregnancyandbaby.ie/snuggle-me/
brand,https://www.pregnancyandbaby.ie/childs-farm/
brand,https://www.pregnancyandbaby.ie/east-coast/
brand,https://www.pregnancyandbaby.ie/solgar/
brand,https://www.pregnancyandbaby.ie/bioderma/
brand,https://www.pregnancyandbaby.ie/foreo/
brand,https://www.pregnancyandbaby.ie/little-green/
brand,https://www.pregnancyandbaby.ie/bbhugme/
brand,https://www.pregnancyandbaby.ie/tonies/
brand,https://www.pregnancyandbaby.ie/doomoo/
brand,https://www.pregnancyandbaby.ie/fred/
brand,https://www.pregnancyandbaby.ie/vaseline/
brand,https://www.pregnancyandbaby.ie/mio/
category,https://www.pregnancyandbaby.ie/baby-essentials/
category,https://www.pregnancyandbaby.ie/baby-essentials/sleep-comfort/
category,https://www.pregnancyandbaby.ie/maternity-guide/
category,https://www.pregnancyandbaby.ie/maternity-guide/pregnancy/
category,https://www.pregnancyandbaby.ie/maternity-guide/labour-and-birth/
category,https://www.pregnancyandbaby.ie/maternity-guide/breastfeeding/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/pregnancy-and-social-welfare-payments/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/child-benefit-ireland/your-child-benefit-entitlements/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/labour-and-birth/hospital-bag-checklist/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/labour-and-birth/top-5-tips-to-help-prepare-for-labour/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/child-benefit-ireland/maternity-benefits-what-to-do/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/your-guide-to-the-trimesters-of-pregnancy/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/common-pregnancy-problems-body-changes/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/seven-tips-for-a-healthy-pregnancy/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/and-breathe-the-benefits-of-pregnancy-yoga/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/taking-care-of-your-health-during-pregnancy/
category,https://www.pregnancyandbaby.ie/birth-new-mum/maternity-guide/pregnancy/nutrients-and-vitamins-for-pregnancy/
category,https://www.pregnancyandbaby.ie/maternity-guide/pregnancy/dental-care-during-pregnancy/
